26507
(518,16902)
(520,3327)
(521,28304)
(523,14231)
(526,39854)
(532,38105)
(535,908)
(536,21642)
(538,31254)
(539,41642)
(539,49274)
(540,44266)
(543,51821)
(545,18604)
(546,21551)
(548,33033)
(550,40883)
(553,1138)
(553,33879)
(554,28183)
(556,31286)
(558,3052)
(559,35870)
(560,21778)
(568,37550)
(569,16718)
(570,15150)
(576,38514)
(578,50891)
(579,36834)
(580,11094)
(580,34631)
(582,1533)
(586,22930)
(587,1924)
(587,37138)
(591,18359)
(597,7002)
(598,39424)
(600,29985)
(603,34388)
(606,48868)
(607,43039)
(607,9100)
(608,24963)
(608,43966)
(609,38341)
(627,7787)
(627,2769)
(628,22154)
(630,26067)
(632,18808)
(632,52247)
(636,46694)
(642,31038)
(642,21454)
(643,49748)
(644,15822)
(646,19303)
(646,39168)
(651,44213)
(653,25101)
(654,3876)
(658,7421)
(659,11474)
(659,2546)
(662,22819)
(662,14323)
(664,9765)
(672,1716)
(674,34175)
(676,39266)
(688,36346)
(689,51888)
(691,6121)
(693,42968)
(696,12496)
(700,45115)
(702,6677)
(705,46312)
(706,44978)
(709,30450)
(711,34009)
(716,23041)
(716,38706)
(722,53458)
(725,10154)
(728,17590)
(737,40053)
(741,15772)
(742,39410)
(744,42991)
(745,38970)
(749,21162)
(749,14940)
(754,29101)
(758,5156)
(758,45383)
(759,4101)
(766,35556)
(767,16206)
(768,47979)
(769,44335)
(772,37721)
(772,16292)
(772,30761)
(773,29360)
(774,43097)
(777,35625)
(778,36012)
(778,39990)
(781,15176)
(782,8768)
(783,35718)
(784,11901)
(788,34354)
(791,48327)
(792,45098)
(795,10590)
(800,22984)
(800,53157)
(806,13105)
(807,15977)
(808,53305)
(809,37912)
(811,38579)
(813,24358)
(816,43775)
(816,742)
(817,7253)
(819,52414)
(823,1348)
(826,18108)
(829,4069)
(830,13347)
(830,4387)
(833,322)
(835,5064)
(835,31863)
(836,33247)
(841,17550)
(841,53595)
(841,38583)
(842,20855)
(845,9739)
(846,22820)
(848,11187)
(850,50514)
(853,50158)
(854,24680)
(855,126)
(858,14277)
(860,37223)
(862,50232)
(865,39253)
(868,6644)
(868,29578)
(869,29026)
(871,10284)
(871,38034)
(880,48362)
(881,11949)
(889,29390)
(890,14278)
(890,17869)
(894,31986)
(895,36487)
(896,41425)
(898,34502)
(899,39820)
(900,30886)
(901,47394)
(903,38658)
(904,21109)
(904,33821)
(906,31274)
(908,20512)
(911,15737)
(911,51871)
(913,17482)
(913,24500)
(920,16604)
(920,53596)
(921,25433)
(922,39085)
(923,17421)
(924,15106)
(925,49014)
(927,42793)
(931,5506)
(932,31620)
(935,29369)
(941,20810)
(942,3346)
(946,50752)
(947,6423)
(950,48303)
(953,13974)
(954,48262)
(955,14686)
(957,52072)
(960,47248)
(962,39512)
(965,21559)
(966,18772)
(969,32117)
(970,53192)
(971,20754)
(972,32142)
(975,1810)
(976,14547)
(982,19158)
(983,20539)
(983,20429)
(986,26991)
(991,4800)
(991,53571)
(993,20964)
(994,30051)
(996,40166)
(997,34438)
(1001,51902)
(1001,47388)
(1002,6511)
(1003,48996)
(1006,37497)
(1008,38050)
(1012,47557)
(1013,42458)
(1014,53015)
(1020,28721)
(1022,30653)
(1023,40021)
(1024,2511)
(1031,28641)
(1032,13270)
(1034,49193)
(1036,1129)
(1038,50638)
(1041,24516)
(1042,3076)
(1043,43131)
(1045,21025)
(1046,6906)
(1049,29251)
(1052,6709)
(1053,50896)
(1053,477)
(1055,50469)
(1056,2701)
(1057,49279)
(1058,3157)
(1059,50967)
(1062,52037)
(1065,12930)
(1065,807)
(1067,26379)
(1069,7728)
(1070,23794)
(1071,1425)
(1074,24028)
(1079,53439)
(1084,9807)
(1086,53056)
(1089,30655)
(1093,2726)
(1098,39062)
(1100,102)
(1101,29924)
(1102,19044)
(1102,27221)
(1103,19145)
(1103,23771)
(1103,11019)
(1106,13917)
(1106,4230)
(1107,12936)
(1108,37775)
(1109,17605)
(1112,31073)
(1114,773)
(1115,28716)
(1118,25467)
(1119,45628)
(1120,25060)
(1121,506)
(1123,43832)
(1125,3430)
(1128,20610)
(1128,3816)
(1129,34158)
(1131,46122)
(1133,42120)
(1135,32698)
(1136,14172)
(1136,51621)
(1137,341)
(1139,37206)
(1144,31456)
(1148,42519)
(1149,35983)
(1152,31116)
(1163,53467)
(1164,32751)
(1173,43646)
(1173,40781)
(1174,31961)
(1175,27683)
(1178,42776)
(1181,15845)
(1182,16138)
(1183,26321)
(1184,40565)
(1186,29197)
(1187,41954)
(1191,32814)
(1193,17142)
(1194,21414)
(1194,46559)
(1195,20858)
(1196,1529)
(1198,28754)
(1199,21466)
(1199,12979)
(1201,30652)
(1204,49685)
(1208,18839)
(1210,16679)
(1210,52882)
(1215,13982)
(1219,2141)
(1219,26011)
(1222,17502)
(1223,25671)
(1226,4636)
(1227,42463)
(1231,33773)
(1234,11572)
(1236,5823)
(1237,5518)
(1241,14931)
(1242,39457)
(1243,7917)
(1244,6671)
(1248,52666)
(1252,2027)
(1253,2707)
(1253,25134)
(1257,40191)
(1260,3611)
(1262,34610)
(1263,46738)
(1267,45222)
(1269,6054)
(1271,8923)
(1273,34465)
(1274,1248)
(1276,6470)
(1278,18341)
(1282,247)
(1283,18437)
(1288,41496)
(1296,12760)
(1297,9937)
(1302,10295)
(1305,42114)
(1306,6663)
(1311,31927)
(1313,10859)
(1314,14558)
(1322,32750)
(1323,26288)
(1323,41727)
(1324,3283)
(1325,31665)
(1325,40598)
(1326,12283)
(1327,8329)
(1329,41447)
(1329,37126)
(1330,25269)
(1330,26652)
(1334,18351)
(1338,28938)
(1341,39983)
(1346,29320)
(1347,44264)
(1348,16590)
(1352,17532)
(1356,13492)
(1357,17185)
(1359,30859)
(1361,346)
(1361,536)
(1362,2255)
(1363,47101)
(1365,18809)
(1369,35769)
(1370,47825)
(1371,36661)
(1372,15870)
(1374,53577)
(1376,49793)
(1376,43318)
(1377,31251)
(1381,12027)
(1382,36667)
(1383,38609)
(1386,24836)
(1388,9912)
(1391,24200)
(1396,34160)
(1400,12614)
(1401,6972)
(1409,628)
(1409,51773)
(1414,50598)
(1417,24424)
(1418,48351)
(1419,5758)
(1424,24659)
(1424,18489)
(1425,49647)
(1428,49823)
(1431,52967)
(1432,40354)
(1433,15766)
(1434,6437)
(1438,21893)
(1440,6982)
(1441,36923)
(1442,26704)
(1443,8711)
(1449,34396)
(1450,30014)
(1452,40864)
(1458,22399)
(1459,7714)
(1461,8017)
(1462,50010)
(1464,113)
(1467,31141)
(1468,29686)
(1470,36190)
(1474,33414)
(1476,10603)
(1477,19142)
(1479,15303)
(1480,11224)
(1482,898)
(1483,21464)
(1483,33777)
(1487,40249)
(1487,17209)
(1487,52543)
(1489,6747)
(1490,28333)
(1490,11579)
(1492,20108)
(1492,13733)
(1493,44596)
(1494,48940)
(1495,37748)
(1503,4231)
(1503,30397)
(1509,41634)
(1512,15549)
(1513,43758)
(1514,50194)
(1516,36453)
(1518,38921)
(1519,25956)
(1520,50812)
(1521,46355)
(1521,9863)
(1524,27715)
(1526,15997)
(1528,40829)
(1529,30666)
(1533,23000)
(1537,17486)
(1539,7986)
(1540,29641)
(1541,20788)
(1543,50744)
(1549,11137)
(1550,52606)
(1554,27847)
(1556,19854)
(1557,8861)
(1561,36941)
(1562,45923)
(1567,243)
(1569,50074)
(1575,17101)
(1575,51075)
(1576,16130)
(1578,20884)
(1580,11473)
(1582,37167)
(1584,4413)
(1587,27702)
(1589,26614)
(1590,20380)
(1593,6839)
(1596,33416)
(1597,33955)
(1598,51334)
(1599,217)
(1601,3657)
(1602,4195)
(1611,20418)
(1611,41623)
(1613,18370)
(1613,53023)
(1614,30820)
(1615,11437)
(1617,50904)
(1617,42560)
(1618,53509)
(1619,24346)
(1623,4047)
(1627,51660)
(1630,35789)
(1633,26321)
(1634,49945)
(1636,28164)
(1637,46801)
(1637,48063)
(1639,45614)
(1641,13224)
(1644,14828)
(1646,29521)
(1648,25483)
(1648,18921)
(1650,37558)
(1652,41972)
(1652,18547)
(1653,33283)
(1656,29797)
(1658,42940)
(1662,45325)
(1662,18829)
(1664,1816)
(1669,35927)
(1672,539)
(1675,46030)
(1677,8027)
(1683,16079)
(1684,10353)
(1685,18022)
(1687,46718)
(1688,43257)
(1691,51700)
(1695,2124)
(1695,2773)
(1697,23817)
(1700,52595)
(1701,36944)
(1703,5744)
(1704,20496)
(1709,9394)
(1712,49175)
(1713,9660)
(1716,46041)
(1717,42121)
(1718,34390)
(1720,28204)
(1720,23053)
(1721,48899)
(1723,13454)
(1724,10161)
(1729,53361)
(1730,32709)
(1732,27236)
(1732,25535)
(1733,52471)
(1734,3509)
(1741,42193)
(1743,8754)
(1746,10832)
(1747,48396)
(1748,45722)
(1751,33650)
(1752,3806)
(1757,33619)
(1761,27)
(1763,27890)
(1764,50391)
(1765,2668)
(1767,44075)
(1770,28297)
(1775,20919)
(1775,35932)
(1778,16504)
(1780,28857)
(1782,27491)
(1784,23966)
(1785,709)
(1790,30909)
(1792,39724)
(1795,39412)
(1798,52417)
(1802,14611)
(1803,33626)
(1804,46993)
(1804,9095)
(1807,37946)
(1810,34043)
(1814,28522)
(1814,46120)
(1816,37194)
(1818,9877)
(1821,53066)
(1823,18194)
(1824,49218)
(1825,22218)
(1828,41519)
(1829,29685)
(1830,35703)
(1834,42550)
(1834,6250)
(1835,7167)
(1837,41927)
(1838,1996)
(1840,34723)
(1842,21932)
(1842,46125)
(1845,30381)
(1848,26189)
(1850,45492)
(1850,52541)
(1852,18243)
(1852,26564)
(1854,38693)
(1856,29373)
(1858,236)
(1860,4034)
(1863,36699)
(1867,32205)
(1868,7285)
(1869,356)
(1871,15509)
(1872,21354)
(1873,36141)
(1876,36635)
(1879,47172)
(1879,22844)
(1881,11693)
(1883,25836)
(1884,14825)
(1887,46978)
(1888,901)
(1889,51687)
(1890,881)
(1890,20752)
(1891,2339)
(1895,36055)
(1897,34443)
(1899,15557)
(1900,14425)
(1901,22786)
(1902,32966)
(1904,29408)
(1907,48508)
(1911,42046)
(1912,35316)
(1915,42246)
(1917,4827)
(1917,851)
(1920,44632)
(1920,40256)
(1921,44714)
(1923,46584)
(1924,1244)
(1926,5807)
(1930,7349)
(1931,45384)
(1933,36101)
(1938,15321)
(1940,10233)
(1943,2866)
(1945,42341)
(1949,22048)
(1952,41456)
(1953,20973)
(1954,35697)
(1956,39670)
(1957,52697)
(1960,49759)
(1962,6625)
(1963,26773)
(1969,34389)
(1977,16728)
(1979,25019)
(1982,1830)
(1984,27512)
(1988,13510)
(1992,20097)
(1992,17119)
(1996,316)
(1998,20279)
(2000,46470)
(2000,42286)
(2002,22632)
(2003,5867)
(2005,48844)
(2006,22326)
(2007,31222)
(2010,21499)
(2011,27616)
(2012,34431)
(2017,39548)
(2020,3643)
(2022,50970)
(2023,46205)
(2024,28981)
(2025,1639)
(2026,3644)
(2027,21980)
(2033,2689)
(2035,34281)
(2036,2156)
(2039,9589)
(2041,46869)
(2044,28800)
(2051,44045)
(2053,39543)
(2054,8869)
(2057,474)
(2058,13294)
(2070,4216)
(2075,24703)
(2077,48180)
(2080,5060)
(2081,37133)
(2084,26671)
(2086,35504)
(2087,36586)
(2087,986)
(2089,254)
(2090,46542)
(2093,51411)
(2099,17410)
(2099,16629)
(2108,1470)
(2110,43852)
(2112,44364)
(2112,1043)
(2120,18671)
(2121,34992)
(2124,20333)
(2125,38815)
(2126,8821)
(2128,50150)
(2132,1576)
(2132,49771)
(2138,31163)
(2139,3923)
(2141,17458)
(2141,2401)
(2142,6858)
(2144,37111)
(2145,4857)
(2148,22971)
(2149,14158)
(2149,37357)
(2153,11390)
(2154,29565)
(2155,27214)
(2156,36914)
(2160,26467)
(2164,12428)
(2166,4521)
(2168,33435)
(2168,17080)
(2168,24015)
(2168,47018)
(2170,22595)
(2171,52395)
(2176,51970)
(2178,1741)
(2179,44217)
(2181,36717)
(2183,13833)
(2184,44852)
(2184,2185)
(2185,35183)
(2190,16062)
(2191,49635)
(2195,40609)
(2199,45416)
(2201,21684)
(2204,37499)
(2206,3849)
(2207,11840)
(2208,27522)
(2208,35894)
(2209,44794)
(2213,25445)
(2214,49554)
(2218,50464)
(2218,42058)
(2219,21342)
(2220,1957)
(2221,7279)
(2221,45876)
(2222,35538)
(2223,12110)
(2223,41480)
(2225,26954)
(2225,27381)
(2226,9591)
(2228,7561)
(2229,44150)
(2230,38084)
(2232,19225)
(2233,47090)
(2235,17327)
(2245,27749)
(2248,6373)
(2249,47633)
(2252,10934)
(2255,46132)
(2257,13306)
(2258,33332)
(2258,17219)
(2263,36605)
(2264,40480)
(2265,25964)
(2267,38177)
(2278,18058)
(2280,34119)
(2283,15544)
(2283,4454)
(2285,29773)
(2285,20264)
(2286,16535)
(2290,43572)
(2292,28543)
(2294,44773)
(2297,14765)
(2298,4924)
(2300,14839)
(2307,4681)
(2308,29637)
(2313,22132)
(2313,19446)
(2314,20408)
(2314,48751)
(2314,23604)
(2316,43874)
(2317,48851)
(2317,23863)
(2318,44256)
(2320,29673)
(2321,30894)
(2321,32837)
(2324,18016)
(2327,3602)
(2328,44930)
(2329,37175)
(2333,45524)
(2336,13458)
(2336,46734)
(2337,11922)
(2339,9106)
(2340,36421)
(2340,47861)
(2343,45714)
(2345,12961)
(2351,23523)
(2353,1824)
(2355,16493)
(2357,41461)
(2358,35689)
(2360,35031)
(2361,17085)
(2361,46357)
(2364,46689)
(2365,5208)
(2366,15474)
(2371,31846)
(2373,37430)
(2374,1575)
(2376,15504)
(2380,53330)
(2382,51298)
(2382,48541)
(2384,31256)
(2385,53042)
(2391,52908)
(2395,25993)
(2398,46553)
(2400,662)
(2401,42779)
(2404,50295)
(2406,15050)
(2409,44681)
(2410,36419)
(2414,46743)
(2417,5616)
(2419,16460)
(2420,49716)
(2420,14957)
(2422,52920)
(2423,21264)
(2423,17825)
(2424,4790)
(2425,46210)
(2426,43996)
(2426,7974)
(2430,42229)
(2434,7543)
(2436,3582)
(2437,42144)
(2438,46374)
(2440,11496)
(2441,40255)
(2445,40664)
(2447,48897)
(2449,21557)
(2452,35724)
(2453,16357)
(2453,30089)
(2454,21158)
(2455,48271)
(2458,35773)
(2459,19041)
(2461,21672)
(2463,33382)
(2464,46813)
(2465,15911)
(2470,7868)
(2477,13259)
(2479,46807)
(2480,45105)
(2481,34560)
(2482,12710)
(2483,51347)
(2485,35899)
(2486,1746)
(2487,31552)
(2489,37783)
(2490,43066)
(2491,627)
(2492,34)
(2494,31963)
(2506,43521)
(2506,48812)
(2507,24147)
(2508,10612)
(2509,2168)
(2511,29304)
(2511,7437)
(2513,13116)
(2514,16377)
(2517,9805)
(2518,27455)
(2521,40706)
(2527,25056)
(2528,12430)
(2529,7098)
(2533,819)
(2538,39498)
(2546,16839)
(2546,49922)
(2549,31479)
(2549,26155)
(2550,13124)
(2551,38102)
(2552,27752)
(2555,36143)
(2558,5902)
(2562,15834)
(2563,10696)
(2566,209)
(2566,13248)
(2567,18014)
(2569,46180)
(2572,40860)
(2572,50734)
(2574,20681)
(2576,3977)
(2580,44807)
(2581,48072)
(2582,11375)
(2583,49919)
(2584,19087)
(2586,15970)
(2590,47005)
(2590,10649)
(2591,38494)
(2599,13659)
(2599,21473)
(2599,38779)
(2603,21991)
(2608,34782)
(2608,41608)
(2610,43375)
(2612,10654)
(2613,7341)
(2615,40174)
(2616,41934)
(2618,2144)
(2619,18186)
(2621,21364)
(2623,53072)
(2624,26923)
(2625,31724)
(2627,17870)
(2631,10792)
(2634,44573)
(2636,43476)
(2637,9124)
(2639,26159)
(2640,15363)
(2641,1677)
(2650,17226)
(2652,10626)
(2656,9382)
(2656,42604)
(2657,42023)
(2658,23619)
(2659,8944)
(2659,48122)
(2660,28829)
(2662,41868)
(2663,10877)
(2665,45869)
(2666,14652)
(2667,40407)
(2668,11636)
(2669,35501)
(2671,16219)
(2672,22834)
(2674,7479)
(2677,47478)
(2679,50803)
(2683,21434)
(2689,37617)
(2691,32420)
(2692,45852)
(2693,36465)
(2694,45992)
(2694,13285)
(2694,50515)
(2696,50613)
(2696,16568)
(2698,32002)
(2700,35963)
(2701,18177)
(2703,20849)
(2704,12309)
(2704,31392)
(2705,12260)
(2707,48185)
(2707,1253)
(2709,4879)
(2710,42712)
(2715,25184)
(2720,28107)
(2726,50297)
(2728,11039)
(2729,16364)
(2736,23024)
(2741,49063)
(2741,20994)
(2744,9173)
(2744,5420)
(2747,5051)
(2748,53317)
(2750,19518)
(2754,3476)
(2756,5243)
(2758,22479)
(2759,38593)
(2759,30106)
(2761,8107)
(2762,5897)
(2765,32283)
(2766,23703)
(2769,16825)
(2770,5465)
(2771,27498)
(2773,47722)
(2778,38269)
(2781,16219)
(2782,14806)
(2787,9058)
(2790,23602)
(2796,51327)
(2798,40506)
(2799,15523)
(2800,38178)
(2802,6879)
(2803,47264)
(2807,13562)
(2809,7134)
(2818,34357)
(2818,22476)
(2819,5342)
(2820,21523)
(2826,2232)
(2826,51900)
(2827,1322)
(2836,42614)
(2844,19525)
(2847,5791)
(2848,14130)
(2849,49326)
(2849,43225)
(2850,36153)
(2850,8964)
(2852,46705)
(2852,25002)
(2854,9345)
(2856,10599)
(2857,774)
(2858,22599)
(2859,5003)
(2860,5998)
(2861,4385)
(2861,37532)
(2861,28428)
(2862,47870)
(2864,37192)
(2866,5695)
(2869,7861)
(2870,45632)
(2871,24247)
(2872,41039)
(2873,10874)
(2878,45523)
(2880,29599)
(2880,44192)
(2884,18626)
(2886,32582)
(2887,4229)
(2887,48852)
(2888,30063)
(2890,47631)
(2890,6897)
(2891,40504)
(2894,2582)
(2895,16639)
(2898,27408)
(2900,8942)
(2903,21834)
(2903,27)
(2905,49334)
(2909,18405)
(2910,50719)
(2910,30447)
(2912,20109)
(2913,2464)
(2917,10363)
(2921,29241)
(2922,35876)
(2923,39476)
(2924,31590)
(2925,47251)
(2926,12575)
(2932,11598)
(2933,25677)
(2935,41368)
(2935,49434)
(2936,3732)
(2938,19284)
(2940,42547)
(2940,12651)
(2944,11019)
(2946,45402)
(2949,31532)
(2949,23934)
(2950,48193)
(2951,28694)
(2961,7297)
(2967,22978)
(2968,41130)
(2970,48338)
(2971,39486)
(2971,49954)
(2974,37929)
(2978,8113)
(2979,44229)
(2985,51604)
(2986,19496)
(2989,16615)
(2994,4330)
(2997,3365)
(2999,46372)
(3001,43043)
(3003,6051)
(3004,8010)
(3005,48373)
(3005,37990)
(3007,8795)
(3007,38801)
(3007,9488)
(3008,4809)
(3009,22928)
(3010,29549)
(3014,4988)
(3015,29186)
(3019,50263)
(3019,51097)
(3021,50827)
(3022,21582)
(3031,16072)
(3033,4981)
(3034,6237)
(3034,38221)
(3035,9250)
(3036,9389)
(3038,45476)
(3040,48255)
(3041,12655)
(3042,947)
(3044,40667)
(3045,7827)
(3052,2297)
(3053,5752)
(3054,21234)
(3054,14496)
(3057,32168)
(3059,30914)
(3061,14094)
(3062,40141)
(3064,40346)
(3069,3302)
(3069,45566)
(3070,46130)
(3070,43420)
(3074,13134)
(3075,8232)
(3076,10496)
(3077,7602)
(3080,52714)
(3081,10961)
(3082,41741)
(3088,40745)
(3089,45245)
(3091,51731)
(3092,42361)
(3092,52213)
(3093,44545)
(3099,11503)
(3101,53053)
(3103,21296)
(3109,1227)
(3110,20957)
(3112,35470)
(3115,16455)
(3117,8137)
(3118,52145)
(3118,15304)
(3118,25397)
(3122,2230)
(3126,30371)
(3128,5230)
(3131,40878)
(3135,5063)
(3136,13132)
(3136,49506)
(3138,43667)
(3140,19821)
(3140,4088)
(3143,28100)
(3144,46159)
(3145,15838)
(3147,11809)
(3149,10255)
(3149,12902)
(3150,50979)
(3151,44968)
(3152,4883)
(3153,14343)
(3155,46253)
(3157,3396)
(3157,148)
(3159,10543)
(3164,17173)
(3167,28059)
(3178,45907)
(3179,12249)
(3181,21206)
(3182,20049)
(3184,25681)
(3187,36395)
(3189,24710)
(3190,30487)
(3191,42429)
(3192,18405)
(3197,6880)
(3197,23204)
(3200,39222)
(3205,42408)
(3206,20698)
(3210,5449)
(3210,37432)
(3211,27155)
(3213,16547)
(3213,51547)
(3214,31793)
(3218,26797)
(3221,46242)
(3222,37840)
(3224,3329)
(3226,43876)
(3227,23477)
(3229,43274)
(3231,37403)
(3236,13003)
(3236,31642)
(3237,21346)
(3239,44638)
(3244,932)
(3246,51575)
(3248,38359)
(3250,42384)
(3250,16529)
(3253,40725)
(3254,46674)
(3258,28111)
(3261,18425)
(3262,20406)
(3264,2677)
(3266,25039)
(3273,45422)
(3275,35417)
(3278,39885)
(3279,17277)
(3282,3091)
(3283,44484)
(3284,21560)
(3284,8526)
(3285,9466)
(3290,7960)
(3292,10845)
(3293,37351)
(3299,10902)
(3301,32982)
(3302,37792)
(3304,24331)
(3305,14697)
(3308,41784)
(3310,38601)
(3313,49151)
(3315,2669)
(3316,21675)
(3318,21501)
(3319,11444)
(3320,28510)
(3322,7616)
(3325,37121)
(3326,15561)
(3327,25592)
(3328,14117)
(3329,32860)
(3330,33206)
(3333,26826)
(3334,30230)
(3335,42743)
(3339,43325)
(3342,7176)
(3345,41897)
(3346,40321)
(3349,20516)
(3351,31588)
(3353,44279)
(3357,48272)
(3357,31218)
(3357,3260)
(3360,5324)
(3362,13187)
(3363,14087)
(3364,43548)
(3364,19420)
(3365,17309)
(3375,13314)
(3378,19054)
(3383,6860)
(3385,7694)
(3391,15800)
(3391,42816)
(3394,37712)
(3396,38853)
(3396,23879)
(3407,49305)
(3412,44386)
(3413,43560)
(3415,52184)
(3419,18660)
(3422,42697)
(3424,16397)
(3426,30039)
(3427,47151)
(3428,19682)
(3428,53481)
(3428,34110)
(3428,31320)
(3429,3021)
(3430,11990)
(3433,17558)
(3434,10561)
(3436,37658)
(3438,23441)
(3440,49975)
(3444,11682)
(3447,1483)
(3447,16961)
(3452,39236)
(3452,26617)
(3453,44666)
(3456,30097)
(3457,4507)
(3459,37669)
(3460,7401)
(3461,35427)
(3467,46065)
(3467,42174)
(3468,20598)
(3471,52469)
(3472,30801)
(3476,7357)
(3478,8504)
(3479,33922)
(3480,25686)
(3480,37187)
(3484,41670)
(3488,29592)
(3490,47325)
(3491,2884)
(3495,28195)
(3498,39517)
(3503,41809)
(3505,8051)
(3508,2507)
(3509,49467)
(3515,50703)
(3516,18389)
(3521,1597)
(3521,8825)
(3525,28780)
(3527,13359)
(3529,16763)
(3535,23211)
(3537,28932)
(3537,28897)
(3538,25684)
(3542,51513)
(3544,19311)
(3545,43964)
(3548,46812)
(3551,32788)
(3552,9273)
(3558,53287)
(3564,36691)
(3564,43949)
(3565,44146)
(3566,17268)
(3568,16303)
(3575,51272)
(3577,13080)
(3578,5929)
(3578,27035)
(3582,43282)
(3586,4045)
(3586,32264)
(3588,13451)
(3594,45088)
(3597,16807)
(3602,42537)
(3603,36324)
(3605,19742)
(3609,44019)
(3609,34253)
(3611,21575)
(3612,46882)
(3615,16309)
(3617,40934)
(3618,39096)
(3619,7334)
(3621,9832)
(3623,18261)
(3623,6967)
(3624,39367)
(3625,3775)
(3625,4161)
(3627,52612)
(3629,39058)
(3633,26281)
(3636,48203)
(3637,46936)
(3638,5107)
(3640,31572)
(3643,4735)
(3644,44800)
(3646,35238)
(3648,24590)
(3649,50031)
(3650,50013)
(3654,51648)
(3657,50712)
(3662,49846)
(3663,5092)
(3663,4549)
(3666,5530)
(3667,28533)
(3667,33708)
(3668,31790)
(3669,40377)
(3670,52453)
(3674,16247)
(3674,1453)
(3678,39621)
(3679,8028)
(3685,23290)
(3687,24635)
(3688,24589)
(3688,8325)
(3689,9047)
(3690,39313)
(3691,44465)
(3691,49704)
(3696,49927)
(3707,39383)
(3707,29921)
(3709,7158)
(3714,30984)
(3714,9161)
(3715,45782)
(3716,4439)
(3720,69)
(3721,31283)
(3723,6963)
(3723,5053)
(3725,49348)
(3725,6164)
(3728,27666)
(3728,42165)
(3732,48160)
(3734,27217)
(3735,8894)
(3736,18241)
(3737,45309)
(3742,30838)
(3743,28615)
(3746,346)
(3747,15165)
(3752,26172)
(3756,27099)
(3757,43163)
(3760,16924)
(3761,43561)
(3761,19310)
