23931
(398,4325.8162312532077,784.70259733032435)
(408,-228.95035396120511,1391.1597272492945)
(410,-1117.2866229247302,-534.29162252694368)
(412,3714.2441347081913,65.382616867311299)
(413,475.2471164787421,-911.90959341172129)
(414,934.25977366766892,-1270.8468166207895)
(422,2065.7793472025078,-411.5324235111475)
(423,4031.3720654982608,-1979.4920841269195)
(425,2645.4384998007445,1081.370661618188)
(431,6003.5252844663337,-1610.9920972259715)
(432,5434.5408448260278,-1536.6026913011447)
(435,1882.9748877987731,1438.6399609269574)
(436,1915.7773911592085,-335.1415089070797)
(437,2930.8758764973609,1001.8662890670821)
(440,2457.074294064776,-1283.6342331850901)
(441,1038.3382250068244,648.93359189666808)
(443,1011.2066629056353,-1052.6823705444112)
(444,6469.2096372537781,-712.87067471817136)
(447,6308.5329682524316,-356.26854496914893)
(448,288.4396397160599,513.60936617106199)
(449,2290.9490736577427,-1200.6828179080039)
(450,2318.9701951722382,1095.3812223756686)
(454,6142.296552918735,-1299.5351076945662)
(456,2535.5779122757958,227.83840469457209)
(458,478.0269896449754,158.23038061428815)
(459,5910.7887156447396,751.23292441107333)
(460,3810.7613310356392,538.18344495911151)
(463,-272.64996013243217,1592.200154623948)
(466,770.35845179355238,176.46634858474135)
(472,1662.0305685561616,655.16050778981298)
(474,325.02277058199979,-422.6519161760807)
(477,4300.241398125072,856.53451994247735)
(479,-1007.4260353996651,1057.130167610012)
(481,5560.3023068612674,824.28799121640623)
(482,6323.4330884228693,-570.87475339323282)
(485,6143.4085021852516,-850.75238375738263)
(487,5265.0797766199103,-184.13879852369428)
(496,267.8685782867251,751.45531426370144)
(497,492.81591488863342,469.57617521937937)
(498,1283.9678179647308,1141.1935321530327)
(500,5044.5802370836027,9.2291789120063186)
(504,-1479.3373040790902,-107.97027377225459)
(506,3846.8996821951587,-1315.6583720585331)
(514,-383.28891214367468,613.90719000436366)
(518,570.31877876003273,126.87341130152345)
(520,1688.939740804024,597.00556115433574)
(521,-629.91925944143441,973.28919291961938)
(523,-21.460620842524804,534.18042760062963)
(526,5879.4317463310435,-250.85575450956821)
(532,1456.8759288970614,-108.63744333200157)
(533,3520.8761572731892,512.38622197788209)
(535,6077.469910684973,-1622.6675645243376)
(536,4533.6395491518779,-777.91970680560917)
(538,7084.4511663779849,-298.00240340735763)
(539,2675.7947147745872,184.80596808250993)
(540,2007.1796208609594,1516.031629871577)
(543,3023.6124453188386,-1771.1127915950492)
(545,3847.0108771217056,-1244.8272037860006)
(546,353.04389209637884,-420.42801764328033)
(548,-939.93071492644958,987.29975367709994)
(550,1055.2398538567359,-788.48322483710945)
(553,3615.6142347743735,-351.59835804998875)
(554,2524.6808094646549,386.40237008966506)
(556,2752.6304090860067,635.59020070079714)
(558,33.247283066739328,-1047.0114292856306)
(559,1683.2687995453598,611.12731683906168)
(560,3937.3011575570563,-1597.9822908090428)
(565,1204.3522504871944,708.86765735875815)
(568,6404.8277747264365,-372.39180933311582)
(569,680.40175613807514,-1199.9044534210116)
(570,-850.41879897750914,-1477.5581852532923)
(576,50.260106843314134,500.93314453400671)
(578,1976.2674312538002,706.42136897239834)
(579,179.80219638417475,-581.54946635104716)
(580,1774.2262495404575,1403.7247539609671)
(582,787.92725020321086,646.04252380505204)
(586,3059.5284066249151,377.061996252276)
(587,-696.74741035478655,-1429.6331718694419)
(591,2568.0468308560085,359.04841813538224)
(597,-287.4388853762066,1502.0210691140965)
(598,5184.0186750958674,-1597.5375111019239)
(600,1678.4874176997691,1406.0598474210128)
(603,2011.1826382201398,738.89028755296022)
(606,4852.101819061907,126.53982652164996)
(607,2292.9505823374493,1423.406255976297)
(608,1433.7473841548199,874.43690313305706)
(609,5082.8312918492593,-1441.5310290204361)
(627,-1167.1019500612747,-388.62626862246543)
(628,3208.5296083287103,408.75255034584552)
(630,3279.2495816746959,1305.8732185140252)
(632,1522.2585457640234,664.50088162813336)
(636,-400.07934606715571,989.96843191608787)
(642,6325.7681818822166,79.504372551105917)
(643,-549.97010718414094,1678.1538329189643)
(644,3903.2755100039067,672.28452649246901)
(646,4389.3085343673592,325.57874521519989)
(651,3908.3904766296037,651.7134650638327)
(653,2723.6085332316579,684.62716335058212)
(654,-128.65253012790345,405.30550761986524)
(658,2682.9111900798744,533.40206311363727)
(659,5923.6873271355871,-263.08719644136727)
(662,3881.3701094549615,-446.78121525794268)
(664,697.19219006132334,-1315.8807619111612)
(672,1440.1966899003601,1212.1358953518793)
(674,6278.0655583518092,121.31366496905684)
(676,5353.1461585224606,-533.95803774707019)
(688,2731.8369578034617,1186.0050875907764)
(689,4236.7490950110368,-237.17877853289247)
(691,854.31062141014263,681.18012062367052)
(693,1838.9416968475562,862.42785105574876)
(696,1521.1465964975068,674.06364532001317)
(700,5293.3232879874995,-827.62383901514113)
(702,4159.1350362132071,866.20847856160253)
(705,7256.6921077504521,-165.34685592073947)
(706,2012.9617570464034,1537.0474710073322)
(709,5456.7798301549628,555.19626873638481)
(711,266.86782394698821,750.78814470395446)
(716,1702.5055218549678,820.06258400343359)
(717,583.88455981051084,112.30687591154128)
(722,-1390.8261424702359,-369.83432601951063)
(725,723.54538767610211,-394.29720988124609)
(728,2431.2770710833138,1209.1336323330179)
(737,3409.9036204819568,1201.2387925405055)
(741,-1797.3547942825826,-669.50465332716703)
(742,1641.1259223470697,101.743357880041)
(744,5670.2740893125301,-1075.9221102129668)
(745,6056.676459402428,-1835.2722642682493)
(749,359.82678262179252,-525.84080810286105)
(753,1794.2413363365922,1415.4002212593332)
(754,5750.8904111299198,707.42212331201881)
(758,5967.164543453604,75.16777041181922)
(759,612.0168762516696,-192.92319772858173)
(766,644.59698975842912,654.38214330375195)
(767,2034.3111829621485,434.77216318063438)
(768,5040.1324400180019,660.72025412227958)
(769,2021.3013765446376,-1030.6657750681043)
(772,2979.9128391474951,331.91685603372753)
(773,4790.9446094073355,1292.1962425364181)
(774,-1212.0247004255652,-67.272930619306862)
(777,1540.605708660325,-730.55066805519164)
(778,-781.0331647512503,-1655.2476780312136)
(781,1651.6894403782208,-682.06968003790826)
(782,3194.6302424982423,830.8484918884933)
(783,2550.9228121527703,380.17545419838279)
(784,3114.2363105340628,1103.8320368006825)
(785,1893.316015976714,1428.8548073824495)
(788,1011.8738324654987,-868.87715680059046)
(791,1275.2946136865066,-1526.7063428293914)
(792,2037.9806155414553,320.24138873629272)
(795,1868.8531321150949,-1868.0747676286846)
(800,4960.294482687139,-1075.6997203603387)
(806,2824.1287469184026,-114.53077444341034)
(807,2427.0516638706904,792.48624219559133)
(808,2647.1064237004612,1169.2146536670625)
(809,2214.3357691997662,625.36026744823903)
(811,392.85167583508883,-294.77775053400546)
(813,2906.7465774153825,1217.6956416843459)
(816,1638.6796339609427,94.738077500835061)
(817,3216.5356430471875,549.63652240391821)
(819,-1270.9580115473364,77.391668944619596)
(823,-631.69837826769799,-1436.97203702759)
(826,431.54751030739862,806.83038773294538)
(829,3488.2960437664296,1320.1061691241339)
(830,927.25449328892864,-787.14888571761549)
(833,4322.9251631604275,-185.69552749674767)
(835,-644.93057453841902,-1221.6986590437591)
(836,363.3850202744361,698.08174947462976)
(841,-800.15869213419501,-1226.8136256700382)
(842,263.42078122100793,586.21965327020735)
(845,2736.8407295026118,902.01324494089931)
(846,2784.8769378130091,84.730534102767706)
(848,-1075.8109152860707,-401.41368518676609)
(850,2269.2660629621241,1469.66334546078)
(851,3996.7904433120275,274.42907895892859)
(853,5203.9225669653388,671.83974678628147)
(854,7153.9479955310235,-499.26522063463926)
(855,2274.3810295875883,1266.6214094078168)
(858,1542.0512427067151,-2198.6572845429182)
(859,4515.7371659622295,306.45321783237159)
(860,2315.0783727397211,875.32646254543215)
(862,4821.8567990147276,-500.15478004794568)
(865,4932.6069459526334,-590.33386555593461)
(868,1639.5691933738999,1410.5076444856822)
(869,1192.0096136296634,-162.1222030473873)
(871,-882.77652263117488,1185.7826977381483)
(880,3065.0881529571488,859.64797788951546)
(881,4110.9876329757972,-15.01131509616971)
(889,1366.0296738283942,1119.2881316039711)
(890,-655.9388722764561,-1424.9629849502817)
(894,1311.9889394791098,1163.8772971881554)
(895,844.63666279194877,594.89285754878074)
(896,1951.8045473919483,922.0283317361027)
(898,6242.9279615321429,146.88849809765816)
(899,281.54555426409934,868.32118216715753)
(900,5052.6974667286268,930.81273094192147)
(901,1458.8774375764187,1296.1992598958313)
(903,5935.3627944332547,201.15162229910493)
(904,2364.4489201698452,392.29570120200515)
(906,2919.8675787593238,769.24650252703577)
(908,6087.2550642295973,-1636.9005151344463)
(911,2430.4987065967871,1149.3107617972419)
(913,465.68435278732795,-306.00843812618405)
(920,182.47087462374475,769.13530759979039)
(921,5215.8204241162166,-159.00874510128051)
(922,25.130053421598859,541.63048768509179)
(923,4049.0520588348154,-1507.5808154465631)
(924,4527.4126332597807,883.66608204413205)
(925,-2160.183839923935,-896.56469353474677)
(927,-989.74604206322692,1049.7913024509326)
(931,5211.9286016839324,1021.3254012297839)
(932,5296.1031611535,-1424.6294001704082)
(935,-1393.6060156362364,-221.72268372960389)
(941,6042.7770935720764,429.54600162804127)
(942,2022.9693004444707,1044.3427510457113)
(946,1742.0909157404676,1440.6414696071297)
(947,2406.480602441472,763.9091460481286)
(950,-741.00299115933012,1137.9688792806119)
(953,6783.5576948779635,-445.33568121120334)
(954,2252.8092138188658,1433.7473841542378)
(955,6071.9101643528556,-24.685273714363575)
(957,-996.64012751507107,1127.8501409562305)
(960,252.07889870309737,752.01128889713436)
(962,-862.4278510552831,476.69265052583069)
(965,5578.6494697574526,-1008.6491795936599)
(966,2075.5645007472485,1281.4103346513584)
(969,1207.3545135064051,703.19671610090882)
(970,6176.322200472001,906.46104200650007)
(971,5954.8219065958401,862.87263076193631)
(972,1527.8182920963736,-256.63789069559425)
(975,2999.7055360903032,844.19188308529556)
(976,-977.29221027891617,-1585.8620438054204)
(982,2986.028560112929,226.50406557507813)
(983,2434.501723955851,1440.5302746808156)
(986,571.5419229529798,404.74953298643231)
(991,2400.8096611824585,35.80476637929678)
(993,4924.9344960140297,-1306.9851677808911)
(994,1427.0756885563023,846.52697654440999)
(996,-937.03964683378581,1584.972484392114)
(997,176.79993336484767,839.29930631350726)
(1001,2610.8568776141619,357.15810438245535)
(1002,6564.6148843148258,-756.01430625654757)
(1003,3258.122545612161,1262.2848072685301)
(1006,2859.2663437380688,426.54373860824853)
(1008,-1331.2256617886014,-291.88668244238943)
(1012,-426.87732338847127,592.22417930886149)
(1013,-163.90132187411655,1419.1808487642556)
(1014,5955.0442964493996,137.10334455315024)
(1020,415.86902565066703,947.38077501114458)
(1022,4121.3287611538544,-985.07585514429957)
(1023,2608.5217841545818,375.8388520590961)
(1024,1757.2134257639991,747.8970766114071)
(1031,231.84142205386888,918.80367886368185)
(1032,-1117.1754279979505,197.9269694276154)
(1034,1962.4792603499955,1422.9614762701094)
(1036,3185.0674788068281,-1614.5503348801285)
(1038,1955.5851748978021,-1513.807731339708)
(1041,2618.3069376993226,453.45291085634381)
(1042,878.1063357120147,-2111.4804620537907)
(1043,307.00919246557169,-480.02849832456559)
(1045,-576.10091494547669,1489.3448474770412)
(1046,5562.9709851006046,-10.229933250695467)
(1049,-964.17120893485844,-553.75073468964547)
(1052,230.0623032276053,452.34096159040928)
(1053,4445.1283875427907,831.07088174112141)
(1055,2022.4133258112706,456.01039416901767)
(1056,4847.4316321427468,136.32498006615788)
(1057,-1511.4726378795458,209.9360215049237)
(1058,388.51507369615138,-180.02458623796701)
(1059,3420.244748660014,1215.9165228577331)
(1062,-875.43765747267753,-1506.691256034188)
(1065,2429.4979522568174,783.92423284426332)
(1067,1217.584446757799,-2258.0353753715754)
(1069,5972.9466796390479,233.84293073322624)
(1070,816.94912605744321,638.92604849860072)
(1071,2013.8513164594769,507.16006042528898)
(1074,6321.0979949632892,-809.49906597193331)
(1079,4968.5229072585935,1358.2460289634764)
(1084,5527.0550237944117,68.051295106299222)
(1086,1777.4509024132276,-257.63864503614604)
(1089,4466.2554236052092,-2107.5886396206915)
(1093,3384.5511772070313,790.92951322253793)
(1097,1653.1349744246108,790.48473351635039)
(1098,2087.0175781915896,1426.408518997021)
(1100,4068.8447557775071,-34.248037406243384)
(1101,2280.2743606999284,-886.11237043049186)
(1102,3000.3727056500502,1285.6357418643311)
(1103,2303.1805155886104,1459.2110223574564)
(1106,3055.1918044859776,1226.3688459629193)
(1107,-1091.822984723025,-413.31154233776033)
(1108,1639.6803883004468,651.15749043039978)
(1109,3255.1202825927176,706.75495375227183)
(1112,5224.3824334680103,-116.08750341646373)
(1114,4794.9476267666323,1289.3051744438708)
(1115,-472.57843823940493,-1337.3413827540353)
(1118,-829.06937306176405,967.7294465880841)
(1119,3116.9049887736328,1216.2501076376066)
(1120,6349.675091110752,-703.53030087985098)
(1121,3876.3663377559278,-1328.5569835491478)
(1122,4788.0535413147882,-1035.113572133705)
(1123,5739.3261387590319,-972.6220233598724)
(1125,3074.4285267954692,359.60439276788384)
(1128,4026.8130735061131,150.4467357499525)
(1129,3184.9562838800484,-1611.8816566392779)
(1131,2764.0834865304641,626.69460656866431)
(1133,2691.2508095783414,-200.92923244647682)
(1135,1826.0430853569414,836.9642128534615)
(1136,-1222.032243823749,1010.5394933456555)
(1137,1321.551703170524,-755.23594177048653)
(1138,3630.069575238158,-343.25873855222017)
(1139,2043.8739466535626,256.74908562190831)
(1144,1995.9489332697121,1541.2728782203048)
(1148,5812.9371801976813,776.14058797899634)
(1149,1727.4131854231237,1303.204540274106)
(1152,2145.9508893133607,372.50300425942987)
(1163,1061.0219900422962,-2019.0774780111387)
(1164,-1.1119492664001882,608.79222337901592)
(1173,-1326.4442799428944,-224.83614167571068)
(1174,557.19777741585858,354.15584136266261)
(1175,6778.4427282522665,-103.63367163296789)
(1178,-646.1537187313661,962.39209010824561)
(1181,473.02321794594172,-352.93269717041403)
(1182,3343.965028981911,863.31741046812385)
(1183,3725.0300425927853,-2269.8220375962555)
(1184,5620.7923469558591,840.52245050668716)
(1186,-86.398458002950065,1506.5800611069426)
(1187,5128.9771864068462,-107.85907884594053)
(1191,6015.8679213239811,44.92275036405772)
(1193,1645.6849143393338,1391.0485323229805)
(1194,4159.4686209930805,-1118.3985721906647)
(1195,4795.5036013999488,-2183.4235795931891)
(1196,4062.2842551056528,55.597463321872056)
(1198,-998.75283112132456,1274.5162491993979)
(1199,3950.644548754557,-2042.5396075332537)
(1201,2929.5415373776341,1237.5995335541666)
(1204,1293.6417765826918,1163.098932701163)
(1208,-1218.9187858777586,135.88020035997033)
(1210,4308.6922125499696,545.18872533831745)
(1215,2863.6029458773555,1262.062417415902)
(1219,4361.7321925594006,-1883.8644472118467)
(1222,-975.17950667289551,1114.3955548321828)
(1223,6161.8668600082165,-1657.1379917841405)
(1226,2759.9692742446205,1199.5708686420694)
(1227,-1142.9726509795291,936.70606205333024)
(1231,-734.88727019401267,310.01145548466593)
(1234,2287.7244207852054,1433.4137993743643)
(1236,-1828.2669838897418,249.18783061020076)
(1237,5031.0144560328918,-1600.7621639752761)
(1241,4837.8688684513327,971.17648931313306)
(1242,3732.1465178979561,-69.94160886015743)
(1243,-1397.4978380687535,-312.45774387102574)
(1244,-703.19671610032674,-1517.365968991071)
(1248,402.41443952661939,331.91685603372753)
(1252,4847.6540219960734,1086.4856282444671)
(1253,2271.3787665683776,1511.8062226595357)
(1257,6014.6447771308012,-1630.4512093896046)
(1260,5591.7704711016268,490.36962650250643)
(1262,1784.3449878653046,985.18705007061362)
(1263,3935.4108438042458,-1974.8218972077593)
(1267,530.17741024121642,-55.041488689370453)
(1269,5268.0820396391209,556.64180278219283)
(1271,5074.4916723511415,-451.45140217710286)
(1273,2597.5134864170104,538.29463988635689)
(1274,392.07331134867854,343.92590811196715)
(1276,-966.61749732133467,-1456.2087593376637)
(1278,-670.61660259333439,1136.8569300146773)
(1282,2527.5718775575515,864.65174958854914)
(1283,4780.7146761562908,1314.7688126452267)
(1288,2977.4665507612517,571.98670265916735)
(1296,-774.25027422618587,498.37566122040153)
(1297,3166.8315108370734,671.06138230022043)
(1302,829.84773754829075,684.7383582778275)
(1305,5008.6642757774098,1251.1653146045282)
(1306,5989.9595034157392,123.20397872198373)
(1311,1646.6856686791871,1413.7322973581031)
(1313,3671.6564778034808,-630.69762392807752)
(1314,724.43494708940852,-316.23837137687951)
(1322,5727.6506714612478,-1034.5575975012034)
(1323,-697.08099513477646,-246.63034729659557)
(1324,-861.20470686210319,1617.6637928243726)
(1325,1301.0918366679689,1100.4961890010163)
(1326,3224.3192879122216,569.65160920005292)
(1327,2408.2597212679684,667.72553449962288)
(1329,2890.2897282720078,879.7742596110329)
(1330,412.31078799790703,358.04766379576176)
(1334,-660.49786426872015,-1699.0584791293368)
(1338,458.79026733536739,-410.30927931796759)
(1341,3196.0757765446324,848.52848522458225)
(1346,1361.581876762677,1077.4788391860202)
(1347,3633.5166179642547,-339.58930597268045)
(1348,-631.4759884144878,-1447.5355550590903)
(1352,2930.9870714239078,-1396.6082786554471)
(1354,3319.8357298999326,649.37837160378695)
(1356,716.98488700389862,658.82994036842138)
(1357,469.13139551342465,603.23247704654932)
(1359,2735.284000529442,-1777.117317632772)
(1361,4525.9670992133906,-777.80851187929511)
(1362,855.53376560308971,657.38440632261336)
(1363,2073.0070174343418,-927.81046792212874)
(1365,2093.5780788635602,-920.02682305686176)
(1369,2780.0955559670692,56.15343795530498)
(1370,2919.8675787593238,-2069.5599747085944)
(1371,1686.3822574912338,1417.8465096447617)
(1372,-512.94219661143143,951.82857207674533)
(1374,1757.1022308372194,362.38426593504846)
(1376,4568.4435611915542,12.453831783495843)
(1377,4768.2608443719801,959.16743723582476)
(1381,5097.95380187314,1163.9884921144694)
(1382,6586.4090899371076,-731.32903254125267)
(1383,7107.4685161936795,-463.12686947453767)
(1384,1990.9451615706785,916.80217018444091)
(1386,3832.6667315845843,430.43556104041636)
(1388,282.65750353049953,-935.03813815396279)
(1391,6386.7030016835779,-340.47886538505554)
(1396,913.79990716499742,-382.95532736368477)
(1400,1184.7819433978293,1040.2285387599841)
(1401,2630.5383796303067,301.00466642715037)
(1409,3201.52432794997,328.69220316130668)
(1414,825.95591511577368,624.13712325599045)
(1417,5056.144509454607,-1664.699246795848)
(1418,1442.5317833598237,-94.07090794108808)
(1419,1827.4886194032151,1450.9825977841392)
(1424,5035.1286683189683,-490.14723664987832)
(1425,2023.8588598574279,471.46648897230625)
(1428,2335.8718240222661,1149.5331516508013)
(1431,-934.37096859421581,1316.4367365445942)
(1432,4166.1403165915981,-90.401475361548364)
(1433,5821.6103844759054,-1096.270781788975)
(1434,2038.8701749546453,435.43933273945004)
(1438,-1039.1165894934675,-29.244265707209706)
(1440,2426.8292740174802,505.71452637948096)
(1441,3201.190743170213,413.6451271167025)
(1442,3141.3678726352518,844.74785771872848)
(1443,2915.6421715469332,1146.7532784854993)
(1449,5911.2334953512764,777.69731695204973)
(1450,2943.2185133548919,712.7594797918573)
(1452,2244.4695943203988,-1328.7793734027073)
(1453,1668.0350945950486,1312.9896938186139)
(1458,7088.4541837373981,-478.1381845716387)
(1459,5336.4669195255265,-656.71723676286638)
(1461,-927.47688314225525,1297.2000142354518)
(1462,2908.0809165351093,333.69597486034036)
(1464,2472.7527787216241,1226.2576510356739)
(1467,2006.5124513009796,256.41550084203482)
(1468,-334.25194949377328,1485.341830117628)
(1470,2912.4175186742796,1281.0767498714849)
(1474,786.25932630372699,641.81711659301072)
(1476,5920.3514793362701,888.22507403697819)
(1477,5564.7501039268682,-319.24063439667225)
(1479,-747.0075171982171,-568.65085485950112)
(1480,1951.915742318728,1464.9931585416198)
(1482,6242.1495970456162,144.55340463854373)
(1483,789.81756395625416,384.95683604385704)
(1487,1762.1060025362531,912.57676297146827)
(1489,-932.81423962139525,-708.42287765257061)
(1490,-285.99335132981651,-753.4568229438737)
(1492,2391.8028721243609,1217.0284721245989)
(1493,2755.4102822521236,1070.9183385139331)
