39914
(815,27580)
(816,43775)
(816,742)
(817,7253)
(819,52414)
(820,20571)
(821,9077)
(823,1348)
(824,2937)
(825,37762)
(826,18108)
(828,32923)
(829,4069)
(830,13347)
(830,4387)
(831,40193)
(831,11389)
(833,322)
(834,44491)
(834,26534)
(835,5064)
(835,31863)
(836,33247)
(839,5520)
(841,17550)
(841,53595)
(841,38583)
(842,20855)
(845,9739)
(846,22820)
(847,14348)
(848,11187)
(850,50514)
(853,50158)
(854,24680)
(855,126)
(856,119)
(858,14277)
(860,37223)
(862,50232)
(865,39253)
(866,17915)
(868,6644)
(868,29578)
(869,29026)
(871,10284)
(871,38034)
(872,26376)
(872,25534)
(879,37544)
(880,48362)
(881,11949)
(883,14385)
(883,21685)
(889,29390)
(890,14278)
(890,17869)
(891,15247)
(891,31422)
(894,31986)
(895,36487)
(896,41425)
(898,34502)
(899,39820)
(900,30886)
(901,47394)
(903,38658)
(904,21109)
(904,33821)
(906,31274)
(908,20512)
(909,2868)
(911,15737)
(911,51871)
(913,17482)
(913,24500)
(914,3257)
(918,40828)
(919,12239)
(920,16604)
(920,53596)
(921,25433)
(922,39085)
(923,17421)
(924,15106)
(925,49014)
(927,42793)
(930,50893)
(931,5506)
(932,31620)
(934,39923)
(935,29369)
(941,20810)
(942,3346)
(943,20080)
(943,33088)
(945,45792)
(946,50752)
(947,6423)
(949,50175)
(950,48303)
(951,8078)
(951,34642)
(953,13974)
(954,48262)
(955,14686)
(957,52072)
(960,47248)
(962,39512)
(965,21559)
(966,18772)
(969,32117)
(970,53192)
(971,20754)
(972,32142)
(975,1810)
(976,14547)
(977,38419)
(980,51214)
(982,19158)
(983,20539)
(983,20429)
(984,13113)
(985,26468)
(986,26991)
(987,32761)
(988,8850)
(988,13944)
(989,52793)
(991,4800)
(991,53571)
(993,20964)
(994,30051)
(995,28760)
(996,40166)
(997,34438)
(1001,51902)
(1001,47388)
(1002,6511)
(1003,48996)
(1005,49166)
(1006,37497)
(1008,38050)
(1009,37693)
(1012,47557)
(1013,42458)
(1014,53015)
(1016,21103)
(1017,12153)
(1020,28721)
(1022,30653)
(1023,40021)
(1024,2511)
(1025,12755)
(1026,18330)
(1028,4071)
(1029,38656)
(1031,28641)
(1032,13270)
(1033,31125)
(1034,49193)
(1036,1129)
(1038,50638)
(1041,24516)
(1042,3076)
(1043,43131)
(1044,45236)
(1045,21025)
(1046,6906)
(1047,43951)
(1049,29251)
(1052,6709)
(1053,50896)
(1053,477)
(1055,50469)
(1056,2701)
(1057,49279)
(1058,3157)
(1059,50967)
(1062,52037)
(1064,36416)
(1065,12930)
(1065,807)
(1066,43751)
(1067,26379)
(1068,6981)
(1068,29587)
(1069,7728)
(1070,23794)
(1071,1425)
(1072,10058)
(1074,24028)
(1078,15877)
(1079,53439)
(1080,33913)
(1082,30134)
(1083,51178)
(1084,9807)
(1086,53056)
(1088,4741)
(1089,30655)
(1090,17740)
(1093,2726)
(1096,42880)
(1098,39062)
(1099,7431)
(1100,102)
(1101,29924)
(1102,19044)
(1102,27221)
(1103,19145)
(1103,23771)
(1103,11019)
(1104,19364)
(1105,11355)
(1106,13917)
(1106,4230)
(1107,12936)
(1108,37775)
(1109,17605)
(1110,49643)
(1112,31073)
(1114,773)
(1115,28716)
(1116,12703)
(1117,36352)
(1118,25467)
(1119,45628)
(1120,25060)
(1121,506)
(1122,9901)
(1123,43832)
(1125,3430)
(1126,37037)
(1128,20610)
(1128,3816)
(1129,34158)
(1131,46122)
(1133,42120)
(1135,32698)
(1136,14172)
(1136,51621)
(1137,341)
(1138,45106)
(1139,37206)
(1140,33868)
(1140,32677)
(1144,31456)
(1147,45901)
(1148,42519)
(1149,35983)
(1152,31116)
(1160,31628)
(1160,26998)
(1161,38108)
(1162,10495)
(1163,53467)
(1164,32751)
(1165,19297)
(1173,43646)
(1173,40781)
(1174,31961)
(1175,27683)
(1177,10242)
(1178,42776)
(1179,53547)
(1181,15845)
(1182,16138)
(1183,26321)
(1184,40565)
(1186,29197)
(1187,41954)
(1189,50618)
(1189,51310)
(1191,32814)
(1193,17142)
(1194,21414)
(1194,46559)
(1195,20858)
(1196,1529)
(1198,28754)
(1199,21466)
(1199,12979)
(1201,30652)
(1202,42281)
(1204,49685)
(1207,44887)
(1208,18839)
(1209,3295)
(1210,16679)
(1210,52882)
(1211,39006)
(1212,18885)
(1215,13982)
(1216,5610)
(1219,2141)
(1219,26011)
(1221,2377)
(1222,17502)
(1223,25671)
(1226,4636)
(1227,42463)
(1230,2539)
(1231,33773)
(1234,11572)
(1236,5823)
(1237,5518)
(1238,8648)
(1239,4351)
(1241,14931)
(1242,39457)
(1243,7917)
(1244,6671)
(1245,2901)
(1247,43022)
(1248,52666)
(1250,32856)
(1252,2027)
(1253,2707)
(1253,25134)
(1256,9758)
(1257,40191)
(1259,51695)
(1260,3611)
(1261,48510)
(1262,34610)
(1263,46738)
(1267,45222)
(1268,32067)
(1269,6054)
(1271,8923)
(1272,51277)
(1273,34465)
(1274,1248)
(1276,6470)
(1277,17821)
(1278,18341)
(1279,40876)
(1280,16267)
(1281,29493)
(1282,247)
(1283,18437)
(1284,50590)
(1287,2418)
(1288,41496)
(1293,52856)
(1295,28743)
(1296,12760)
(1297,9937)
(1298,12585)
(1302,10295)
(1305,42114)
(1306,6663)
(1307,9899)
(1308,40360)
(1310,31683)
(1311,31927)
(1313,10859)
(1314,14558)
(1316,52240)
(1320,48301)
(1320,37873)
(1321,50065)
(1322,32750)
(1323,26288)
(1323,41727)
(1324,3283)
(1325,31665)
(1325,40598)
(1326,12283)
(1327,8329)
(1329,41447)
(1329,37126)
(1330,25269)
(1330,26652)
(1331,50683)
(1333,8806)
(1333,15852)
(1334,18351)
(1337,42253)
(1338,28938)
(1341,39983)
(1342,20321)
(1344,50743)
(1345,30861)
(1346,29320)
(1347,44264)
(1348,16590)
(1349,18788)
(1352,17532)
(1356,13492)
(1357,17185)
(1359,11193)
(1359,30859)
(1361,346)
(1361,536)
(1362,2255)
(1363,47101)
(1365,18809)
(1368,27694)
(1369,35769)
(1370,47825)
(1371,36661)
(1372,15870)
(1374,53577)
(1375,2162)
(1376,49793)
(1376,43318)
(1377,31251)
(1378,33007)
(1378,29274)
(1378,14145)
(1379,24385)
(1380,36723)
(1381,12027)
(1382,36667)
(1383,38609)
(1384,31721)
(1386,24836)
(1387,9609)
(1388,9912)
(1390,39161)
(1391,24200)
(1392,51450)
(1393,34874)
(1394,16905)
(1396,34160)
(1399,30538)
(1400,12614)
(1401,6972)
(1402,52451)
(1403,53021)
(1404,21952)
(1406,39030)
(1409,628)
(1409,51773)
(1411,34582)
(1412,40274)
(1412,31382)
(1413,6986)
(1414,50598)
(1416,23087)
(1417,24424)
(1418,48351)
(1419,5758)
(1422,44687)
(1424,24659)
(1424,18489)
(1425,49647)
(1428,49823)
(1431,52967)
(1432,40354)
(1433,15766)
(1434,6437)
(1435,34378)
(1435,39247)
(1438,21893)
(1440,6982)
(1441,36923)
(1442,26704)
(1443,8711)
(1444,11721)
(1446,25047)
(1449,34396)
(1450,30014)
(1452,40864)
(1458,22399)
(1459,7714)
(1461,8017)
(1462,50010)
(1464,113)
(1466,43683)
(1466,47419)
(1467,31141)
(1468,29686)
(1470,36190)
(1471,18691)
(1474,33414)
(1476,10603)
(1477,19142)
(1478,33848)
(1479,15303)
(1480,11224)
(1482,898)
(1483,21464)
(1483,33777)
(1487,40249)
(1487,17209)
(1487,52543)
(1489,6747)
(1490,28333)
(1490,11579)
(1492,20108)
(1492,13733)
(1493,44596)
(1494,48940)
(1495,37748)
(1500,575)
(1500,41719)
(1503,4231)
(1503,30397)
(1506,21981)
(1509,41634)
(1512,15549)
(1513,43758)
(1514,50194)
(1516,36453)
(1518,38921)
(1519,25956)
(1520,50812)
(1521,46355)
(1521,9863)
(1523,10829)
(1524,27715)
(1525,47286)
(1526,15997)
(1528,40829)
(1529,30666)
(1533,23000)
(1537,17486)
(1539,7986)
(1540,29641)
(1541,20788)
(1543,50744)
(1548,39883)
(1549,11137)
(1550,52606)
(1552,25149)
(1552,53321)
(1553,18532)
(1554,27847)
(1555,17943)
(1556,19854)
(1557,8861)
(1558,26425)
(1560,18884)
(1561,36941)
(1562,45923)
(1563,52048)
(1563,3344)
(1564,26805)
(1565,19123)
(1566,31358)
(1567,243)
(1569,50074)
(1575,17101)
(1575,51075)
(1576,16130)
(1577,35288)
(1578,20884)
(1580,11473)
(1582,37167)
(1584,4413)
(1585,41373)
(1587,27702)
(1588,12228)
(1589,26614)
(1590,20380)
(1592,52283)
(1592,27516)
(1593,6839)
(1596,33416)
(1597,33955)
(1598,51334)
(1599,217)
(1600,17320)
(1601,3657)
(1602,4195)
(1603,23457)
(1604,3859)
(1605,16750)
(1609,27143)
(1609,7168)
(1611,20418)
(1611,41623)
(1613,18370)
(1613,53023)
(1614,30820)
(1615,11437)
(1617,50904)
(1617,42560)
(1618,53509)
(1619,24346)
(1620,20255)
(1621,48512)
(1622,45087)
(1623,4047)
(1625,12486)
(1627,51660)
(1628,23378)
(1629,40228)
(1630,35789)
(1631,43919)
(1632,22447)
(1632,14766)
(1633,26321)
(1634,49945)
(1636,28164)
(1637,46801)
(1637,48063)
(1639,45614)
(1640,28891)
(1641,13224)
(1643,30087)
(1644,14828)
(1645,39065)
(1646,29521)
(1647,2803)
(1647,23572)
(1648,25483)
(1648,18921)
(1649,48680)
(1650,37558)
(1651,47498)
(1652,41972)
(1652,18547)
(1653,33283)
(1654,32435)
(1655,2737)
(1656,29797)
(1657,29704)
(1657,24440)
(1658,42940)
(1659,22852)
(1661,41277)
(1662,45325)
(1662,18829)
(1664,1816)
(1665,52316)
(1665,30136)
(1665,4008)
(1669,35927)
(1670,718)
(1672,539)
(1673,7615)
(1674,39084)
(1675,46030)
(1677,8027)
(1680,41800)
(1683,16079)
(1684,10353)
(1685,18022)
(1687,46718)
(1688,43257)
(1689,39226)
(1691,51700)
(1692,1259)
(1694,43868)
(1695,2124)
(1695,2773)
(1697,23817)
(1698,14808)
(1700,52595)
(1701,36944)
(1702,12861)
(1703,5744)
(1704,20496)
(1705,5150)
(1708,2898)
(1709,9394)
(1711,39169)
(1711,17042)
(1712,49175)
(1713,9660)
(1714,930)
(1716,46041)
(1717,42121)
(1718,34390)
(1719,51106)
(1719,23707)
(1720,28204)
(1720,23053)
(1721,48899)
(1722,46809)
(1723,13454)
(1724,10161)
(1729,53361)
(1730,32709)
(1732,27236)
(1732,25535)
(1733,52471)
(1734,3509)
(1736,11429)
(1736,10044)
(1739,41794)
(1741,42193)
(1743,8754)
(1744,7246)
(1744,19809)
(1745,42849)
(1746,10832)
(1747,48396)
(1748,45722)
(1751,33650)
(1752,3806)
(1754,1808)
(1757,33619)
(1760,20619)
(1760,12662)
(1761,27)
(1762,29545)
(1763,27890)
(1764,50391)
(1765,2668)
(1766,19741)
(1767,44075)
(1770,28297)
(1774,30375)
(1775,20919)
(1775,35932)
(1777,30396)
(1778,16504)
(1779,9021)
(1780,28857)
(1782,27491)
(1784,23966)
(1785,709)
(1786,24413)
(1786,37773)
(1789,37991)
(1790,30909)
(1791,37480)
(1792,39724)
(1793,28732)
(1793,53222)
(1795,39412)
(1798,52417)
(1799,11181)
(1802,14611)
(1803,33626)
(1804,46993)
(1804,9095)
(1806,17916)
(1807,37946)
(1808,23427)
(1810,34043)
(1814,28522)
(1814,46120)
(1815,1694)
(1816,37194)
(1817,28346)
(1818,9877)
(1819,24369)
(1821,53066)
(1822,43605)
(1823,18194)
(1824,49218)
(1825,22218)
(1826,38336)
(1826,21218)
(1826,16815)
(1827,24895)
(1828,41519)
(1829,29685)
(1830,35703)
(1831,16854)
(1833,33535)
(1834,42550)
(1834,6250)
(1835,7167)
(1837,41927)
(1838,1996)
(1839,35701)
(1840,34723)
(1842,21932)
(1842,46125)
(1843,26709)
(1845,30381)
(1846,21504)
(1848,26189)
(1850,45492)
(1850,52541)
(1852,18243)
(1852,26564)
(1854,38693)
(1856,29373)
(1858,236)
(1860,4034)
(1861,9087)
(1862,2534)
(1863,36699)
(1866,1179)
(1867,32205)
(1868,7285)
(1869,356)
(1871,15509)
(1872,21354)
(1873,36141)
(1876,36635)
(1879,47172)
(1879,22844)
(1881,11693)
(1882,36850)
(1883,25836)
(1884,14825)
(1885,1154)
(1887,46978)
(1888,901)
(1889,51687)
(1890,881)
(1890,20752)
(1891,2339)
(1893,49106)
(1893,41975)
(1895,36055)
(1897,34443)
(1898,16878)
(1899,15557)
(1900,14425)
(1901,22786)
(1902,32966)
(1903,50512)
(1904,29408)
(1907,48508)
(1909,19108)
(1910,52570)
(1911,42046)
(1912,35316)
(1913,4495)
(1915,42246)
(1917,4827)
(1917,851)
(1918,7665)
(1920,44632)
(1920,40256)
(1921,44714)
(1923,46584)
(1924,1244)
(1926,5807)
(1930,7349)
(1931,45384)
(1933,36101)
(1934,33981)
(1934,29722)
(1936,35566)
(1938,15321)
(1940,10233)
(1941,37663)
(1942,1525)
(1943,2866)
(1945,42341)
(1948,36264)
(1949,22048)
(1950,12600)
(1952,41456)
(1953,20973)
(1954,35697)
(1955,46791)
(1956,39670)
(1957,52697)
(1959,2446)
(1959,14477)
(1960,49759)
(1962,6625)
(1963,26773)
(1965,22903)
(1965,31707)
(1969,34389)
(1970,32440)
(1970,50617)
(1973,15919)
(1974,42064)
(1977,16728)
(1978,27920)
(1979,25019)
(1980,45973)
(1982,1830)
(1984,27512)
(1988,13510)
(1988,10169)
(1989,38340)
(1990,4616)
(1992,20097)
(1992,17119)
(1994,23343)
(1995,53099)
(1996,316)
(1997,35799)
(1998,20279)
(1999,3647)
(2000,46470)
(2000,42286)
(2002,22632)
(2003,5867)
(2004,37607)
(2004,12950)
(2005,48844)
(2006,22326)
(2007,31222)
(2008,8488)
(2009,46930)
(2010,21499)
(2011,27616)
(2012,34431)
(2013,26779)
(2013,43756)
(2017,39548)
(2018,43187)
(2020,3643)
(2021,33244)
(2022,50970)
(2023,46205)
(2024,28981)
(2025,1639)
(2026,3644)
(2027,21980)
(2028,15194)
(2031,46733)
(2033,2689)
(2035,34281)
(2036,2156)
(2037,1950)
(2039,9589)
(2041,46869)
(2043,16272)
(2044,28800)
(2048,1831)
(2049,16974)
(2051,44045)
(2053,39543)
(2054,8869)
(2057,474)
(2058,13294)
(2059,354)
(2060,13877)
(2062,7175)
(2068,19245)
(2069,33566)
(2070,4216)
(2071,11620)
(2072,23564)
(2073,29060)
(2075,24703)
(2076,19238)
(2077,48180)
(2080,5060)
(2081,37133)
(2084,26671)
(2086,35504)
(2087,36586)
(2087,986)
(2089,254)
(2090,46542)
(2091,16010)
(2093,51411)
(2094,3634)
(2095,33674)
(2099,17410)
(2099,16629)
(2100,45961)
(2105,10751)
(2108,1470)
(2110,43852)
(2111,34873)
(2112,44364)
(2112,1043)
(2114,51266)
(2116,26294)
(2117,5101)
(2120,18671)
(2121,34992)
(2124,20333)
(2125,38815)
(2126,8821)
(2128,50150)
(2130,29355)
(2131,53211)
(2132,1576)
(2132,49771)
(2133,8048)
(2135,20522)
(2136,18107)
(2136,16805)
(2137,4460)
(2138,31163)
(2139,3923)
(2141,17458)
(2141,2401)
(2142,6858)
(2144,37111)
(2145,4857)
(2146,29464)
(2146,2650)
(2148,22971)
(2149,14158)
(2149,37357)
(2150,8060)
(2153,11390)
(2154,29565)
(2155,27214)
(2156,36914)
(2160,26467)
(2162,14733)
(2163,13651)
(2164,12428)
(2165,9270)
(2166,4521)
(2167,49813)
(2168,33435)
(2168,17080)
(2168,24015)
(2168,47018)
(2170,22595)
(2171,52395)
(2174,39577)
(2176,51970)
(2177,41286)
(2178,1741)
(2179,44217)
(2181,36717)
(2183,13833)
(2184,44852)
(2184,2185)
(2185,35183)
(2188,20096)
(2190,16062)
(2191,49635)
(2193,11941)
(2193,31914)
(2195,40609)
(2198,49021)
(2199,45416)
(2200,24905)
(2201,21684)
(2204,37499)
(2206,3849)
(2207,11840)
(2208,27522)
(2208,35894)
(2209,44794)
(2212,7295)
(2213,25445)
(2214,49554)
(2215,8750)
(2218,50464)
(2218,42058)
(2219,21342)
(2220,1957)
(2221,7279)
(2221,45876)
(2222,35538)
(2223,12110)
(2223,41480)
(2225,26954)
(2225,27381)
(2226,9591)
(2227,3550)
(2228,7561)
(2229,44150)
(2230,38084)
(2232,19225)
(2233,47090)
(2235,17327)
(2237,16199)
(2238,51919)
(2238,52726)
(2244,40821)
(2245,27749)
(2246,24191)
(2248,6373)
(2249,47633)
(2252,10934)
(2255,46132)
(2257,13306)
(2258,33332)
(2258,17219)
(2259,4621)
(2260,19952)
(2261,11548)
(2262,19894)
(2262,22152)
(2263,36605)
(2264,40480)
(2265,25964)
(2267,38177)
(2270,44995)
(2275,35636)
(2276,138)
(2278,18058)
(2279,21293)
(2280,34119)
(2281,36349)
(2283,15544)
(2283,4454)
(2285,29773)
(2285,20264)
(2286,16535)
(2287,37480)
(2288,29122)
(2288,5188)
(2290,43572)
(2292,28543)
(2293,42100)
(2294,44773)
(2296,19391)
(2297,14765)
(2298,4924)
(2300,14839)
(2301,25488)
(2303,14752)
(2307,4681)
(2308,29637)
(2312,4905)
(2313,22132)
(2313,19446)
(2314,20408)
(2314,48751)
(2314,23604)
(2316,43874)
(2317,48851)
(2317,23863)
(2318,44256)
(2320,29673)
(2321,30894)
(2321,32837)
(2323,23300)
(2324,18016)
(2326,12385)
(2327,3602)
(2328,44930)
(2329,37175)
(2333,45524)
(2336,13458)
(2336,46734)
(2337,11922)
(2339,9106)
(2340,36421)
(2340,47861)
(2341,40597)
(2341,35817)
(2343,45714)
(2344,27035)
(2345,12961)
(2347,10419)
(2349,28706)
(2351,23523)
(2353,1824)
(2355,16493)
(2356,16308)
(2357,41461)
(2358,35689)
(2360,35031)
(2361,17085)
(2361,46357)
(2362,9629)
(2363,15357)
(2364,46689)
(2365,5208)
(2366,15474)
(2371,31846)
(2372,24370)
(2373,37430)
(2374,1575)
(2376,15504)
(2377,34860)
(2380,53330)
(2382,51298)
(2382,48541)
(2384,31256)
(2385,53042)
(2387,7531)
(2389,43767)
(2390,22638)
(2391,52908)
(2392,46471)
(2395,25993)
(2398,46553)
(2400,662)
(2401,42779)
(2404,50295)
(2405,44725)
(2406,15050)
(2407,50267)
(2409,44681)
(2410,36419)
(2411,2287)
(2414,46743)
(2417,5616)
(2418,12222)
(2419,16460)
(2420,49716)
(2420,14957)
(2422,52920)
(2423,21264)
(2423,17825)
(2424,4790)
(2425,46210)
(2426,43996)
(2426,7974)
(2429,4299)
(2430,42229)
(2434,7543)
(2436,3582)
(2437,42144)
(2438,46374)
(2440,11496)
(2441,40255)
(2444,38766)
(2445,40664)
(2446,35890)
(2447,48897)
(2449,21557)
(2451,46517)
(2452,35724)
(2453,16357)
(2453,30089)
(2454,21158)
(2455,48271)
(2457,39399)
(2458,35773)
(2459,19041)
(2461,21672)
(2463,33382)
(2464,46813)
(2465,15911)
(2466,36488)
(2466,21604)
(2467,747)
(2470,7868)
(2471,5725)
(2472,51157)
(2475,18245)
(2477,13259)
(2478,32725)
(2478,51903)
(2479,46807)
(2480,45105)
(2480,48724)
(2481,34560)
(2482,12710)
(2483,51347)
(2484,33944)
(2485,35899)
(2486,1746)
(2487,31552)
(2488,19737)
(2489,37783)
(2490,43066)
(2491,48512)
(2491,627)
(2492,34)
(2494,31963)
(2496,35366)
(2506,43521)
(2506,48812)
(2507,24147)
(2508,10612)
(2509,2168)
(2511,29304)
(2511,7437)
(2513,13116)
(2514,16377)
(2516,11720)
(2517,9805)
(2518,27455)
(2520,49605)
(2520,14882)
(2521,40706)
(2527,25056)
(2528,12430)
(2529,7098)
(2530,52415)
(2533,819)
(2534,30713)
(2535,50718)
